tx_key,line_no,account_code,debit_amount,credit_amount,description,source_old_code,source_old_name
2260|2023-07-19,9,22103,5000.0,0.0,دفعه من حساب المساح اسلام ,232,المقاولون .
2260|2023-07-19,10,22103,25000.0,0.0,دفعه من مستخلص محاره السيد رجب,232,المقاولون .
2260|2023-07-19,11,12101,0.0,324214.0,الي ح الخزينه ( خزنه يوم 19/7/2023),131,الخزينة .
2261|2023-07-20,1,5100,400.0,0.0,مشوار تبع المهندس محمد مشرف,31,التكاليف .
2261|2023-07-20,2,5100,300.0,0.0,سهره استشاري الكهرباء لعمل المستخلص مع المهندس احمد توفيق,31,التكاليف .
2261|2023-07-20,3,22103,1000.0,0.0,دفعه من مستخلص نجاره صبري عبد المعطي,232,المقاولون .
2261|2023-07-20,4,5100,1500.0,0.0,لحام خزانات الموقع المكسوره ,31,التكاليف .
2261|2023-07-20,5,22103,3000.0,0.0,دفعه من حساب سياره الموقع ,232,المقاولون .
2261|2023-07-20,6,22103,200.0,0.0,اكراميه الغفر فرز السيراميك (وتخصم علي اللود أبو ماللك),232,المقاولون .
2261|2023-07-20,7,22103,7000.0,0.0,دفعه من حساب لودر ابومالك,232,المقاولون .
2261|2023-07-20,8,5100,500.0,0.0,سلفه من راتب شهر 7 للغفير احمد ,31,التكاليف .
2261|2023-07-20,9,5100,1500.0,0.0,سلفه من راتب شهر 7 للأستاذ حسن,31,التكاليف .
2261|2023-07-20,10,5100,3000.0,0.0,سلفه من راتب شهر 7 للمهندس احمد توفيق,31,التكاليف .
2261|2023-07-20,11,5100,65.0,0.0,مياه للكرافان,31,التكاليف .
2261|2023-07-20,12,5100,500.0,0.0,سلفه من راتب شهر 7 للغفير فتحي ,31,التكاليف .
2261|2023-07-22,1,22103,20000.0,0.0,دفعه من مستخلص نجاره علي خليل,232,المقاولون .
2261|2023-07-22,2,5100,40.0,0.0,شراء قمع للبنزين والزيت,31,التكاليف .
2261|2023-07-22,3,5100,50.0,0.0,سكر وشاي,31,التكاليف .
2261|2023-07-22,4,5100,55.0,0.0,مياه للكرافانت,31,التكاليف .
2261|2023-07-22,5,5100,150.0,0.0,بنزين للمولد,31,التكاليف .
2261|2023-07-23,1,5100,500.0,0.0,لحام خزان مكسور ,31,التكاليف .
2261|2023-07-23,2,22103,15000.0,0.0, دفعه من مستخلص محاره السيد رجب,232,المقاولون .
2261|2023-07-23,3,22103,7000.0,0.0,دفعه من مستخلص حداده محمد رمضان,232,المقاولون .
2261|2023-07-23,4,5100,600.0,0.0,تصليح الدكاك ( تغير تنك وشكمان),31,التكاليف .
2261|2023-07-23,5,5100,300.0,0.0,تصليح 2 مولد وتغير زيت,31,التكاليف .
2261|2023-07-23,6,5100,190.0,0.0,تغير انبوبه للمهندسين والغفر,31,التكاليف .
2261|2023-07-23,7,5100,150.0,0.0,مواصلات نقل المولدات والدكاك ذهاب وعوده ثاني يوم,31,التكاليف .
2261|2023-07-24,1,22103,4700.0,0.0,دفعه من مستخلص نجاره محمد محمد شحاته ,232,المقاولون .
2261|2023-07-24,2,5100,7000.0,0.0,غفره العرب عن شهر 6,31,التكاليف .
2261|2023-07-24,3,5100,100.0,0.0,نقل حديد من مكان الي اخر بالكلارك لفتح الطريق,31,التكاليف .
2261|2023-07-24,4,5100,200.0,0.0,بنزين للمولد,31,التكاليف .
2261|2023-07-24,5,5100,160.0,0.0,مياه للكرافان + ضيافاستشاري لاستلام عينه PVC,31,التكاليف .
2261|2023-07-25,1,5100,3580.0,0.0,سلك فايبر للمحاره الخارجيه ( لعماره 30),31,التكاليف .
2261|2023-07-25,2,5100,600.0,0.0,باقي لحام خزانات المياه ,31,التكاليف .
2261|2023-07-25,3,5100,105.0,0.0,مياه للكرافان,31,التكاليف .
2261|2023-07-25,4,5100,160.0,0.0,بنزين للمولد,31,التكاليف .
2261|2023-07-25,5,22103,2000.0,0.0,دفعه من مستخلص نجاره ( محمد صبري),232,المقاولون .
2261|2023-07-26,1,22103,2500.0,0.0,دفعه من حساب سياره الموقع,232,المقاولون .
2261|2023-07-26,2,5100,1500.0,0.0,سلفه للمهندس احمد توفيق عن شهر7,31,التكاليف .
2261|2023-07-26,3,22103,8000.0,0.0,دفعه من مستخلص حداده محمود خيري ,232,المقاولون .
2261|2023-07-26,4,22103,3000.0,0.0,دفعه من مستخلص نجاره علي خليل,232,المقاولون .
2261|2023-07-26,5,22103,10000.0,0.0,دفعه من مستخلص محاره السيد رجب,232,المقاولون .
2261|2023-07-27,1,5100,9000.0,0.0,ايجار شقه المهندسين والمهندس طارق ,31,التكاليف .
2261|2023-07-27,2,5100,200.0,0.0,يوميه نظافه للمباني في 44و يوميات ضبط منسوب 32,31,التكاليف .
2261|2023-07-27,3,5100,250.0,0.0,يوميه نظافه للمباني في 44و يوميات ضبط منسوب 32,31,التكاليف .
2261|2023-07-27,4,5100,2000.0,0.0,سلف من راتب المهندس احمد حازم عن شهر 7 ,31,التكاليف .
2261|2023-07-27,5,22103,2000.0,0.0,دفعه من مستخلص نحاته كرم,232,المقاولون .
2261|2023-07-27,6,22103,7000.0,0.0,دفعه من مستخلص حداده محمد رمضان,232,المقاولون .
2261|2023-07-27,7,5100,190.0,0.0,بنزين للمولد,31,التكاليف .
2261|2023-07-29,1,22103,2000.0,0.0,دفعه من مستخلص حداده محمود خيري ,232,المقاولون .
2261|2023-07-29,2,5100,65.0,0.0,مياه للكرافان,31,التكاليف .
2261|2023-07-29,3,5100,200.0,0.0,بنزين للمولدات,31,التكاليف .
2261|2023-07-29,4,5100,1100.0,0.0,شراء مقص للحداد ,31,التكاليف .
2261|2023-07-29,5,5100,50.0,0.0,شراء 2 مكنسه للموقع ,31,التكاليف .
2261|2023-07-29,6,5100,78.0,0.0,ماء وسكر للكرافان,31,التكاليف .
2261|2023-07-31,1,5100,500.0,0.0,سلفه من راتب احمد الغفير عن شهر 7,31,التكاليف .
2261|2023-07-31,2,22103,4450.0,0.0,دفعه من مستخلص نجاره صبري عبد المعطي,232,المقاولون .
2261|2023-07-31,3,12101,0.0,138688.0,الي ح الخزينه ( خزنه يوم 31/7/2023),131,الخزينة .
2261|2023-07-31,4,22103,3000.0,0.0,دفعه من مستخلص محاره السيد رجب,232,المقاولون .
2262|2023-08-01,1,22103,5000.0,0.0,دفعه من مستخلص مباني مصطفي,232,المقاولون .
2262|2023-08-01,2,5100,140.0,0.0,مصاريف بنكيه علي حساب حسام ,31,التكاليف .
2262|2023-08-01,3,5100,65.0,0.0,مياه للكرافان,31,التكاليف .
2262|2023-08-01,4,22103,1000.0,0.0,دفعه من سياره الموقع  امير ,232,المقاولون .
2262|2023-08-01,5,22103,2000.0,0.0,دفعه من مستخلص نجاره علي خليل,232,المقاولون .
2262|2023-08-01,6,5100,200.0,0.0,بنزين للمولدات,31,التكاليف .
2262|2023-08-01,7,5100,2000.0,0.0,تكسير مكعبات خرسانه من هيمكس,31,التكاليف .
2262|2023-08-02,1,5100,50.0,0.0,شراء يد للجاروف للاستخدام في القصيات,31,التكاليف .
2262|2023-08-02,2,5100,133.0,0.0,2يوميه عامل تسويه قصيه 44 ورفع حديد 32 و44 وتركيب بسكوت اعمده رابع 28,31,التكاليف .
2262|2023-08-02,3,5100,133.0,0.0,2يوميه عامل تسويه قصيه 44 ورفع حديد 32 و44 وتركيب بسكوت اعمده رابع 28,31,التكاليف .
2262|2023-08-02,4,22103,440.0,0.0,نقل بلتات طوب لابوعمار تخصم عليه ,232,المقاولون .
2262|2023-08-02,5,22103,2000.0,0.0,دفعه من مستخلص مباني شعبان ( ابوعمار),232,المقاولون .
2262|2023-08-02,6,22103,2000.0,0.0,دفعه من مستخلص نجاره علي خليل,232,المقاولون .
2262|2023-08-02,7,5100,134.0,0.0,2يوميه عامل تسويه قصيه 44 ورفع حديد 32 و44 وتركيب بسكوت اعمده رابع 28,31,التكاليف .
2262|2023-08-03,1,22103,825.0,0.0,حساب العماله ( محمد السوداني ),232,المقاولون .
2262|2023-08-03,2,5100,100.0,0.0,بنزين للمولد,31,التكاليف .
2262|2023-08-03,3,5100,240.0,0.0,مياه للكرافان +بن +سكر,31,التكاليف .
2262|2023-08-03,4,22103,4000.0,0.0,دفعه من مستخلص نحاته كرم,232,المقاولون .
2262|2023-08-03,5,5100,2000.0,0.0,سلفه من راتب الأستاذ حسن شهر 7,31,التكاليف .
2262|2023-08-03,6,22103,20000.0,0.0,دفعه من مستخلص محاره السيد رجب,232,المقاولون .
2262|2023-08-03,7,5100,2000.0,0.0,سلفه من راتب المهندس محمود عن شهر7,31,التكاليف .
2262|2023-08-03,8,12101,0.0,76460.0,الي ح الخزينه ( خزنه يوم 3/8/2023),131,الخزينة .
2262|2023-08-03,9,5100,5000.0,0.0,سلفه للمهندس احمد توفيق من شهر 7,31,التكاليف .
2262|2023-08-03,10,5100,3000.0,0.0,سلفه للمهندس طارق من راتب شهر7,31,التكاليف .
2262|2023-08-03,11,5100,250.0,0.0,تحريب حديد سقف خامس 29 وعمود رابع 28,31,التكاليف .
2262|2023-08-03,12,5100,250.0,0.0,تحريب حديد سقف خامس 29 وعمود رابع 28,31,التكاليف .
2262|2023-08-03,13,5100,1000.0,0.0,سلفه من راتب عم فتحي الغفير من شهر 7,31,التكاليف .
2262|2023-08-03,14,22103,5000.0,0.0,دفعه من مستخلص حداده محمود خيري ,232,المقاولون .
2262|2023-08-03,15,22103,5000.0,0.0,دفعه من مستخلص مباني مصطفي,232,المقاولون .
2262|2023-08-03,16,22103,10000.0,0.0,دفعه من مستخلص مباني رامي,232,المقاولون .
2262|2023-08-03,17,22103,2000.0,0.0,دفعه من حساب سياره الموقع امير,232,المقاولون .
2262|2023-08-03,18,22103,500.0,0.0,دفعه من مستخلص حداده محمود خيري  (تحريب حديد),232,المقاولون .
2263|2023-08-05,1,5100,40.0,0.0,مياه للكرافان,31,التكاليف .
2263|2023-08-05,2,5100,50.0,0.0,مياه للكرافان,31,التكاليف .
2263|2023-08-05,3,5100,175.0,0.0,بنزين للمولد,31,التكاليف .
2263|2023-08-07,1,5100,500.0,0.0,سلفه للغفير احمد من راتب شهر 7,31,التكاليف .
2263|2023-08-07,2,5100,1060.0,0.0,ورق A4وفايلات وبوكسات للأوراق للمكتب الفني وشاي وسكر وينسون ومياه,31,التكاليف .
2263|2023-08-07,3,5100,1050.0,0.0,شراء سلك كهرباء  ولوازم  كهرباء للجلوس في عماره العينه ,31,التكاليف .
2263|2023-08-07,4,5100,54306.0,0.0,تامينات مستخلص 13+ رسم شهاده ,31,التكاليف .
2263|2023-08-07,5,5100,100.0,0.0,زيت للمولد ,31,التكاليف .
2263|2023-08-08,1,12101,0.0,57981.0,الي ح الخزينه ( خزنه يوم 8/8/2023),131,الخزينة .
2263|2023-08-08,2,22103,200.0,0.0,دفعه من مستخلص عزل علي حسن,232,المقاولون .
2263|2023-08-08,3,22103,500.0,0.0,دفعه من حساب سياره الموقع امير,232,المقاولون .
2264|2023-08-09,1,22104,227000.0,0.0,باقي الدفعه المقدمه لشركه ايفرجرين ( الطاقه الشمسيه ),234,الموردين .
2264|2023-08-09,2,22103,10000.0,0.0,دفعه من مستخلص مباني  مصطفي ,232,المقاولون .
2264|2023-08-09,3,22103,1700.0,0.0,من ح/ العماله السودانيه محمد السوداني,232,المقاولون .
2264|2023-08-09,4,22103,5000.0,0.0,دفعه من مستخلص محاره السيد رجب,232,المقاولون .
2264|2023-08-09,5,5100,33500.0,0.0,باقي رواتب شهر 7,31,التكاليف .
2264|2023-08-09,6,22103,3000.0,0.0,دفعه من مستخلص حداده محمود خيري,232,المقاولون .
2264|2023-08-09,7,5100,65.0,0.0,مياه للشرب,31,التكاليف .
2264|2023-08-09,8,5100,50.0,0.0,اكراميه موظف أرشيف الجهاز لاستخراج جواب مد المده وتصوير المستخلص رقم 14,31,التكاليف .
2264|2023-08-09,9,5100,6000.0,0.0,اتاوه الجهاز( سياره الجهاز),31,التكاليف .
2264|2023-08-09,10,22103,5000.0,0.0,دفعه من مستخلص مياه مصطفي,232,المقاولون .
2264|2023-08-09,11,5100,6000.0,0.0,سياره الاستشاري عن شهر 6,31,التكاليف .
2264|2023-08-09,12,22103,3000.0,0.0,دفعه من مستخلص نجاره علي خليل,232,المقاولون .
2264|2023-08-09,13,22103,5000.0,0.0,دفعه من مستخلص مباني رامي خيري,232,المقاولون .
2264|2023-08-10,1,5100,190.0,0.0,بنزين للمولدات,31,التكاليف .
2264|2023-08-10,2,22103,4000.0,0.0,دفعه من مستخلص نحاته كرم,232,المقاولون .
2264|2023-08-10,3,5100,25.0,0.0,5ك اسمنت لسيراميك عماره 37,31,التكاليف .
2264|2023-08-10,4,22103,850.0,0.0,دفعه من حساب العماله السودانيه ,232,المقاولون .
2264|2023-08-10,5,22103,500.0,0.0,2يوميه مباني في عماره 31 (السيد رجب ) اكتاف في الوجهه الاماميه والخلفيه,232,المقاولون .
2264|2023-08-10,6,5100,500.0,0.0,تصليح مولد ,31,التكاليف .
2264|2023-08-10,7,5100,7000.0,0.0,غفر العرب عن شهر 7,31,التكاليف .
2264|2023-08-10,8,22103,2500.0,0.0,دفعه من حساب سياره الموقع ,232,المقاولون .
2264|2023-08-10,9,22103,1000.0,0.0,2يوميه مباني في عماره 30 (السيد رجب ) اكتاف في الوجهه الاماميه والخلفيه,232,المقاولون .
2264|2023-08-10,10,22103,3000.0,0.0,دفعه من مستخلص نجاره علي خليل,232,المقاولون .
2264|2023-08-10,11,12101,0.0,324880.0,الي ح الخزينه ( خزنه يوم 10/8/2023),131,الخزينة .
2265|2023-08-12,1,12101,0.0,194000.0,الي ح الخزينه ( خزنه يوم 10/8/2023),131,الخزينة .
2265|2023-08-12,2,5100,100.0,0.0,تحريب حديد سقف خامس 29 وعمود رابع 28,31,التكاليف .
2265|2023-08-12,3,22103,50000.0,0.0,دفعه من مستخلص مباني رامي ,232,المقاولون .
2265|2023-08-12,4,22103,40000.0,0.0,دفعه من مستخلص مباني شعبان أبو عمار),232,المقاولون .
2265|2023-08-12,5,22103,40000.0,0.0,دفعه من مستخلص مباني مصطفي ,232,المقاولون .
2265|2023-08-12,6,22103,5000.0,0.0,دفعه من مستخلص نجاره إبراهيم عبد اللطيف,232,المقاولون .
2265|2023-08-12,7,22103,3000.0,0.0,دفعه من مستخلص كهرباء هشام ,232,المقاولون .
2265|2023-08-12,8,22104,5000.0,0.0,دفعه من حساب شركه عز لتوريدات الكهرباء,234,الموردين .
2265|2023-08-12,9,22103,800.0,0.0,باقي حساب ماكينه تحريب الحديد ( وليد ),232,المقاولون .
2265|2023-08-12,10,5100,100.0,0.0,تحريب حديد سقف خامس 29 وعمود رابع 28,31,التكاليف .
2265|2023-08-12,11,22103,50000.0,0.0,دفعه من مستخلص محاره السيد رجب,232,المقاولون .
2266|2023-08-13,1,5100,250.0,0.0,سهره استشاري صب دروه 26واستلام سقف خامس 29,31,التكاليف .
2266|2023-08-13,2,5100,250.0,0.0,سهره استشاري صب دروه 26واستلام سقف خامس 29,31,التكاليف .
2266|2023-08-13,3,5100,50.0,0.0,اكراميه بمب صب عمود رابع 28 ودروه 26,31,التكاليف .
2266|2023-08-13,4,22103,1000.0,0.0,دفعه من حساب سياره الموقع ,232,المقاولون .
